alpha,avg_boundary_cost,avg_cost,avg_fidelity,avg_leakage,avg_min_cost,avg_min_cost_time_ns,avg_time_cost,avg_time_ns,checkpoint_path,eval_cost,eval_fidelity,eval_leakage,eval_min_cost,eval_min_cost_time_ns,eval_plan_path,eval_time_ns,gamma,num_workers,phase_iter,robustness,robustness_path,robustness_sigma_1p0_average_fidelity,robustness_sigma_1p0_average_gate_fidelity,robustness_sigma_1p0_fidelity_variance,update_kl,update_policy_loss,update_updated,update_value_loss
0.314,0.7250118622453859,12.117840756908862,0.5872346831707029,0.6965175726370506,5.71556267216177,87.1844,0.3,180.0,runs\runtime\gamma_1.570796\alpha_0.314000\checkpoints\iter_000026.pt,5.776312620940877,0.46098168498938796,0.004792292584078273,0.6189911981563344,140.0,runs\runtime\gamma_1.570796\alpha_0.314000\plans\iter_000026_control_plan.npz,180.0,1.5707963267948966,8,26,"{'sigma_1p0': {'average_fidelity': 0.545242098421165, 'average_gate_fidelity': 0.43155262302645625, 'fidelity_variance': 0.0022490585896545938, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_0.314000\robustness\iter_000026_robustness.json,0.545242098421165,0.43155262302645625,0.0022490585896545938,0.008508216589689255,-5.154079829594593e-08,1.0,38645.71875
0.314,0.7072269219190377,12.029526696815688,0.5932525272731769,0.6954825047628418,5.6959661642784125,86.87,0.3,180.0,runs\runtime\gamma_1.570796\alpha_0.314000\checkpoints\iter_000027.pt,5.7399083966425435,0.4648100994160886,0.004778616710822391,0.6150966689946842,140.0,runs\runtime\gamma_1.570796\alpha_0.314000\plans\iter_000027_control_plan.npz,180.0,1.5707963267948966,8,27,"{'sigma_1p0': {'average_fidelity': 0.5501696637493886, 'average_gate_fidelity': 0.4377120796867356, 'fidelity_variance': 0.0024183671014398125, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_0.314000\robustness\iter_000027_robustness.json,0.5501696637493886,0.4377120796867356,0.0024183671014398125,0.008095602504909039,-2.7940538771531465e-08,1.0,38451.43359375
0.314,0.6823875290973376,11.999221456847163,0.5934202479529153,0.6951036407278978,5.69054476443008,86.6592,0.3,180.0,runs\runtime\gamma_1.570796\alpha_0.314000\checkpoints\iter_000028.pt,5.776722346923137,0.4603746135726782,0.004758151259965533,0.641410131993283,140.0,runs\runtime\gamma_1.570796\alpha_0.314000\plans\iter_000028_control_plan.npz,180.0,1.5707963267948966,8,28,"{'sigma_1p0': {'average_fidelity': 0.5422592938098312, 'average_gate_fidelity': 0.427824117262289, 'fidelity_variance': 0.0021817730972291146, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_0.314000\robustness\iter_000028_robustness.json,0.5422592938098312,0.427824117262289,0.0021817730972291146,0.008274614810943604,-1.4214410271051747e-07,1.0,37619.15625
0.314,0.6842297198953433,11.996212553799767,0.593509991256859,0.6947082746473012,5.673484814734269,86.5796,0.3,180.0,runs\runtime\gamma_1.570796\alpha_0.314000\checkpoints\iter_000029.pt,5.797515839897302,0.45870026732142344,0.0047077964366736575,0.6321559741833093,138.0,runs\runtime\gamma_1.570796\alpha_0.314000\plans\iter_000029_control_plan.npz,180.0,1.5707963267948966,8,29,"{'sigma_1p0': {'average_fidelity': 0.5443255756556739, 'average_gate_fidelity': 0.43040696956959223, 'fidelity_variance': 0.0024856707663149053, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_0.314000\robustness\iter_000029_robustness.json,0.5443255756556739,0.43040696956959223,0.0024856707663149053,0.008568553254008293,1.0036892206244374e-08,1.0,37536.71484375
0.314,0.6780366482510705,12.023750777700636,0.5902102849466885,0.6947816978916449,5.673403173480574,86.4976,0.3,180.0,runs\runtime\gamma_1.570796\alpha_0.314000\checkpoints\iter_000030.pt,5.602875777117329,0.4782106192324521,0.004667798628938877,0.6362266120918043,138.0,runs\runtime\gamma_1.570796\alpha_0.314000\plans\iter_000030_control_plan.npz,180.0,1.5707963267948966,8,30,"{'sigma_1p0': {'average_fidelity': 0.5593112393627468, 'average_gate_fidelity': 0.44913904920343334, 'fidelity_variance': 0.002791868735412288, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_0.314000\robustness\iter_000030_robustness.json,0.5593112393627468,0.44913904920343334,0.002791868735412288,0.008509079925715923,-1.302083330045889e-08,1.0,36892.26171875
0.314,0.6934772098492806,12.036430860857882,0.5903857862918359,0.6946811513926959,5.701527609564646,86.8656,0.3,180.0,runs\runtime\gamma_1.570796\alpha_0.314000\checkpoints\iter_000031.pt,5.900473310709054,0.4461087826260365,0.004702223277233157,0.6575642180420173,138.0,runs\runtime\gamma_1.570796\alpha_0.314000\plans\iter_000031_control_plan.npz,180.0,1.5707963267948966,8,31,"{'sigma_1p0': {'average_fidelity': 0.5389524494346081, 'average_gate_fidelity': 0.42369056179326, 'fidelity_variance': 0.0017200903566830905, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_0.314000\robustness\iter_000031_robustness.json,0.5389524494346081,0.42369056179326,0.0017200903566830905,0.008601981215178967,-4.069010461904554e-09,1.0,36465.6015625
0.314,0.6758128410284291,12.086098131854342,0.5842774628338981,0.6953059919164895,5.648315540225824,86.2456,0.3,180.0,runs\runtime\gamma_1.570796\alpha_0.314000\checkpoints\iter_000032.pt,5.773508055132161,0.46119441684105517,0.004658492980283538,0.6395030661028747,138.0,runs\runtime\gamma_1.570796\alpha_0.314000\plans\iter_000032_control_plan.npz,180.0,1.5707963267948966,8,32,"{'sigma_1p0': {'average_fidelity': 0.5402714711279579, 'average_gate_fidelity': 0.42533933890994735, 'fidelity_variance': 0.001970437947786767, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_0.314000\robustness\iter_000032_robustness.json,0.5402714711279579,0.42533933890994735,0.001970437947786767,0.00856567732989788,5.96788174433982e-09,1.0,35965.328125
0.314,0.6860016209446532,12.075593482785244,0.5858107344163495,0.6947699206004084,5.662664620473914,86.5716,0.3,180.0,runs\runtime\gamma_1.570796\alpha_0.314000\checkpoints\iter_000033.pt,5.854148684547821,0.4525730917019247,0.004689604212819136,0.6457335354626598,138.0,runs\runtime\gamma_1.570796\alpha_0.314000\plans\iter_000033_control_plan.npz,180.0,1.5707963267948966,8,33,"{'sigma_1p0': {'average_fidelity': 0.536998161571717, 'average_gate_fidelity': 0.42124770196464617, 'fidelity_variance': 0.0023385297046757954, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_0.314000\robustness\iter_000033_robustness.json,0.536998161571717,0.42124770196464617,0.0023385297046757954,0.008562250062823296,1.0850694565078811e-08,1.0,35526.8671875
0.314,0.6814556348902042,12.066510712915784,0.5863230585309206,0.6948285663334784,5.612512602474096,86.2808,0.3,180.0,runs\runtime\gamma_1.570796\alpha_0.314000\checkpoints\iter_000034.pt,5.8481582821115285,0.4553116794381959,0.004758513900621693,0.6261871404370731,138.0,runs\runtime\gamma_1.570796\alpha_0.314000\plans\iter_000034_control_plan.npz,180.0,1.5707963267948966,8,34,"{'sigma_1p0': {'average_fidelity': 0.5367601124341984, 'average_gate_fidelity': 0.4209501405427481, 'fidelity_variance': 0.00234019867721852, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_0.314000\robustness\iter_000034_robustness.json,0.5367601124341984,0.4209501405427481,0.00234019867721852,0.00861922837793827,3.119574643051237e-08,1.0,35064.83984375
0.314,0.693246702529979,12.02975608774552,0.5913743193307495,0.6950252578523034,5.597901212154316,86.368,0.3,180.0,runs\runtime\gamma_1.570796\alpha_0.314000\checkpoints\iter_000035.pt,5.733201124793429,0.4679492032101212,0.004835822604389322,0.6020964820925454,138.0,runs\runtime\gamma_1.570796\alpha_0.314000\plans\iter_000035_control_plan.npz,180.0,1.5707963267948966,8,35,"{'sigma_1p0': {'average_fidelity': 0.5425997137460677, 'average_gate_fidelity': 0.4282496421825847, 'fidelity_variance': 0.0022500491624034605, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_0.314000\robustness\iter_000035_robustness.json,0.5425997137460677,0.4282496421825847,0.0022500491624034605,0.008805261924862862,-9.765624753299562e-08,1.0,34479.66015625
0.314,0.7077621156357291,12.005809703233318,0.595780518822444,0.6955852775822029,5.631610484705084,86.524,0.3,180.0,runs\runtime\gamma_1.570796\alpha_0.314000\checkpoints\iter_000036.pt,5.546909762888994,0.48691154373339557,0.004883664613848727,0.6402340007716638,138.0,runs\runtime\gamma_1.570796\alpha_0.314000\plans\iter_000036_control_plan.npz,180.0,1.5707963267948966,8,36,"{'sigma_1p0': {'average_fidelity': 0.5687223757614462, 'average_gate_fidelity': 0.46090296970180783, 'fidelity_variance': 0.0021762478930150045, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_0.314000\robustness\iter_000036_robustness.json,0.5687223757614462,0.46090296970180783,0.0021762478930150045,0.008468852378427982,5.832248106685256e-08,1.0,34083.328125
0.314,0.709437215334314,11.925952651437255,0.6044046153625218,0.6960561589728157,5.64611207816526,86.4116,0.3,180.0,runs\runtime\gamma_1.570796\alpha_0.314000\checkpoints\iter_000037.pt,5.669137298660131,0.47133396649293624,0.004806682907625737,0.6061953873228549,138.0,runs\runtime\gamma_1.570796\alpha_0.314000\plans\iter_000037_control_plan.npz,180.0,1.5707963267948966,8,37,"{'sigma_1p0': {'average_fidelity': 0.549839880716762, 'average_gate_fidelity': 0.4372998508959524, 'fidelity_variance': 0.002325386392714237, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_0.314000\robustness\iter_000037_robustness.json,0.549839880716762,0.4372998508959524,0.002325386392714237,0.008717330172657967,-8.951823282643545e-09,1.0,33964.12109375
0.314,0.6577213204056825,11.983203843847104,0.5924335106712092,0.6949817630153512,5.574224951002229,86.1596,0.3,180.0,runs\runtime\gamma_1.570796\alpha_0.314000\checkpoints\iter_000038.pt,5.353050647131441,0.5041978136294455,0.004772512613364315,0.5663808439094128,138.0,runs\runtime\gamma_1.570796\alpha_0.314000\plans\iter_000038_control_plan.npz,180.0,1.5707963267948966,8,38,"{'sigma_1p0': {'average_fidelity': 0.5865535376012843, 'average_gate_fidelity': 0.4831919220016054, 'fidelity_variance': 0.001995919896990978, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_0.314000\robustness\iter_000038_robustness.json,0.5865535376012843,0.4831919220016054,0.001995919896990978,0.008746794424951077,2.1701389574246832e-09,1.0,33182.80859375
0.314,0.6823007993443365,11.795231794442007,0.6134452006064365,0.6947383001162034,5.592462413499782,86.624,0.3,180.0,runs\runtime\gamma_1.570796\alpha_0.314000\checkpoints\iter_000039.pt,5.414147305403126,0.49355096824501016,0.004848961595960233,0.6071524577518104,138.0,runs\runtime\gamma_1.570796\alpha_0.314000\plans\iter_000039_control_plan.npz,180.0,1.5707963267948966,8,39,"{'sigma_1p0': {'average_fidelity': 0.580439126153123, 'average_gate_fidelity': 0.4755489076914037, 'fidelity_variance': 0.0022753760712027346, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_0.314000\robustness\iter_000039_robustness.json,0.580439126153123,0.4755489076914037,0.0022753760712027346,0.008584238588809967,7.37847187792795e-08,1.0,32579.658203125
0.314,0.6492573186277945,11.847062830235064,0.6052506774566473,0.6950312286173741,5.55830507484741,85.886,0.3,180.0,runs\runtime\gamma_1.570796\alpha_0.314000\checkpoints\iter_000040.pt,5.234917838463634,0.5128602856643424,0.004793928696509015,0.5838293546588413,138.0,runs\runtime\gamma_1.570796\alpha_0.314000\plans\iter_000040_control_plan.npz,180.0,1.5707963267948966,8,40,"{'sigma_1p0': {'average_fidelity': 0.5808975815485647, 'average_gate_fidelity': 0.47612197693570585, 'fidelity_variance': 0.002585641068488908, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_0.314000\robustness\iter_000040_robustness.json,0.5808975815485647,0.47612197693570585,0.002585641068488908,0.008492810651659966,2.387152697735928e-08,1.0,32286.587890625
0.314,0.682859712140745,11.789847908352495,0.6140528241317171,0.694751643752892,5.569625128990942,85.9356,0.3,180.0,runs\runtime\gamma_1.570796\alpha_0.314000\checkpoints\iter_000041.pt,5.3808451053355535,0.4984233147324815,0.004797829686866363,0.6183398694562037,138.0,runs\runtime\gamma_1.570796\alpha_0.314000\plans\iter_000041_control_plan.npz,180.0,1.5707963267948966,8,41,"{'sigma_1p0': {'average_fidelity': 0.5742944294992403, 'average_gate_fidelity': 0.46786803687405043, 'fidelity_variance': 0.0025689531980382305, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_0.314000\robustness\iter_000041_robustness.json,0.5742944294992403,0.46786803687405043,0.0025689531980382305,0.0084869135171175,-1.0850694787123416e-09,1.0,31927.50390625
0.314,0.6747665315173317,11.859997074038732,0.6062176794004804,0.6947407336526207,5.5665656607400935,85.9128,0.3,180.0,runs\runtime\gamma_1.570796\alpha_0.314000\checkpoints\iter_000042.pt,5.3212158061001755,0.5031632982136575,0.004843795513842398,0.6269309536099612,138.0,runs\runtime\gamma_1.570796\alpha_0.314000\plans\iter_000042_control_plan.npz,180.0,1.5707963267948966,8,42,"{'sigma_1p0': {'average_fidelity': 0.5790804433436668, 'average_gate_fidelity': 0.4738505541795835, 'fidelity_variance': 0.0026035339641919853, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_0.314000\robustness\iter_000042_robustness.json,0.5790804433436668,0.4738505541795835,0.0026035339641919853,0.008469897322356701,-9.955512325632299e-08,1.0,31525.005859375
0.314,0.6687650131096113,11.86521499152918,0.6051292398739523,0.6947742377159091,5.529031863245546,85.5772,0.3,180.0,runs\runtime\gamma_1.570796\alpha_0.314000\checkpoints\iter_000043.pt,5.195159656557701,0.5159994573933052,0.00486839158146982,0.6263858140576534,138.0,runs\runtime\gamma_1.570796\alpha_0.314000\plans\iter_000043_control_plan.npz,180.0,1.5707963267948966,8,43,"{'sigma_1p0': {'average_fidelity': 0.5885267295108851, 'average_gate_fidelity': 0.4856584118886065, 'fidelity_variance': 0.0025455954855125237, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_0.314000\robustness\iter_000043_robustness.json,0.5885267295108851,0.4856584118886065,0.0025455954855125237,0.00837775506079197,-1.1149088408046737e-07,1.0,31520.88671875
0.314,0.6442330842707875,11.70061685389266,0.6196423138505639,0.6952806908127511,5.528660575065302,85.6992,0.3,180.0,runs\runtime\gamma_1.570796\alpha_0.314000\checkpoints\iter_000044.pt,5.100068406729246,0.527047754030963,0.004893756064760687,0.6391943669081084,138.0,runs\runtime\gamma_1.570796\alpha_0.314000\plans\iter_000044_control_plan.npz,180.0,1.5707963267948966,8,44,"{'sigma_1p0': {'average_fidelity': 0.5836838816289319, 'average_gate_fidelity': 0.47960485203616493, 'fidelity_variance': 0.00291773792933865, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_0.314000\robustness\iter_000044_robustness.json,0.5836838816289319,0.47960485203616493,0.00291773792933865,0.008721829392015934,-3.553602567762937e-08,1.0,30970.029296875
0.314,0.6591348080970829,11.677531086357083,0.6237486684726286,0.6955882962986287,5.540304226822093,85.4176,0.3,180.0,runs\runtime\gamma_1.570796\alpha_0.314000\checkpoints\iter_000045.pt,5.311074842813832,0.5047389537544724,0.00498427765277911,0.6291783558128712,138.0,runs\runtime\gamma_1.570796\alpha_0.314000\plans\iter_000045_control_plan.npz,180.0,1.5707963267948966,8,45,"{'sigma_1p0': {'average_fidelity': 0.5938078643849124, 'average_gate_fidelity': 0.4922598304811406, 'fidelity_variance': 0.002479711748500399, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_0.314000\robustness\iter_000045_robustness.json,0.5938078643849124,0.4922598304811406,0.002479711748500399,0.008397380821406841,-5.208333320183556e-08,1.0,30862.32421875
0.314,0.6605397988677997,11.84664016711093,0.6060852786063702,0.6946953154306832,5.540543131389282,85.3308,0.3,180.0,runs\runtime\gamma_1.570796\alpha_0.314000\checkpoints\iter_000046.pt,5.1937173617882575,0.520976754821,0.004949854934380804,0.5902046531695178,138.0,runs\runtime\gamma_1.570796\alpha_0.314000\plans\iter_000046_control_plan.npz,180.0,1.5707963267948966,8,46,"{'sigma_1p0': {'average_fidelity': 0.5803646119030436, 'average_gate_fidelity': 0.47545576487880437, 'fidelity_variance': 0.002119064182698098, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_0.314000\robustness\iter_000046_robustness.json,0.5803646119030436,0.47545576487880437,0.002119064182698098,0.008499551564455032,-2.848307367742109e-08,1.0,30616.16796875
0.314,0.650952879526935,11.72071822759664,0.6171728343030752,0.6941493691100455,5.553657937651741,85.8496,0.3,180.0,runs\runtime\gamma_1.570796\alpha_0.314000\checkpoints\iter_000047.pt,5.130581811828436,0.5250905789930767,0.004950335628521634,0.5580677406473714,138.0,runs\runtime\gamma_1.570796\alpha_0.314000\plans\iter_000047_control_plan.npz,180.0,1.5707963267948966,8,47,"{'sigma_1p0': {'average_fidelity': 0.5893122041093529, 'average_gate_fidelity': 0.48664025513669107, 'fidelity_variance': 0.002251234509672052, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_0.314000\robustness\iter_000047_robustness.json,0.5893122041093529,0.48664025513669107,0.002251234509672052,0.008781172335147858,-6.591796619659362e-08,1.0,30054.31640625
0.314,0.6468007227344772,11.69351485304735,0.619979033365378,0.6946504463966652,5.573715157886273,86.052,0.3,180.0,runs\runtime\gamma_1.570796\alpha_0.314000\checkpoints\iter_000048.pt,5.297497169910406,0.5065939589553106,0.005015796189495408,0.6039299659030338,138.0,runs\runtime\gamma_1.570796\alpha_0.314000\plans\iter_000048_control_plan.npz,180.0,1.5707963267948966,8,48,"{'sigma_1p0': {'average_fidelity': 0.5715783271262987, 'average_gate_fidelity': 0.46447290890787346, 'fidelity_variance': 0.0025586062544745753, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_0.314000\robustness\iter_000048_robustness.json,0.5715783271262987,0.46447290890787346,0.0025586062544745753,0.008705606684088707,6.13064230492455e-08,1.0,29587.095703125
0.314,0.6600529531891131,11.763670700123368,0.61412604888335,0.6944878235767754,5.541697195832571,85.7816,0.3,180.0,runs\runtime\gamma_1.570796\alpha_0.314000\checkpoints\iter_000049.pt,5.221746876008945,0.5191054038524313,0.005045420016052638,0.593883478180887,138.0,runs\runtime\gamma_1.570796\alpha_0.314000\plans\iter_000049_control_plan.npz,180.0,1.5707963267948966,8,49,"{'sigma_1p0': {'average_fidelity': 0.5981896871427751, 'average_gate_fidelity': 0.49773710892846884, 'fidelity_variance': 0.0027310454119560193, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_0.314000\robustness\iter_000049_robustness.json,0.5981896871427751,0.49773710892846884,0.0027310454119560193,0.008438259363174438,-4.882812376649781e-09,1.0,29475.001953125
0.314,0.6863589692252553,11.809855874412955,0.6121220039549479,0.6944716944737178,5.525527725757897,85.4916,0.3,180.0,runs\runtime\gamma_1.570796\alpha_0.314000\checkpoints\iter_000050.pt,4.9179452898973635,0.551363632829929,0.005073249187870848,0.5688530229952086,138.0,runs\runtime\gamma_1.570796\alpha_0.314000\plans\iter_000050_control_plan.npz,180.0,1.5707963267948966,8,50,"{'sigma_1p0': {'average_fidelity': 0.6156207442471191, 'average_gate_fidelity': 0.5195259303088987, 'fidelity_variance': 0.0029172514699605536, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_0.314000\robustness\iter_000050_robustness.json,0.6156207442471191,0.5195259303088987,0.0029172514699605536,0.008654124103486538,9.765624753299562e-09,1.0,29241.591796875
