method,sigma_mhz,num_samples,average_fidelity,average_gate_fidelity,fidelity_variance
noise,0.395,60,0.9951298770015784,0.9939123462519726,6.385760324965146e-06
noise,0.396,60,0.9949236996327268,0.9936546245409088,7.238703477665087e-06
noise,0.397,60,0.99447207480086,0.9930900935010752,8.412698641866786e-06
noise,0.398,60,0.9946380248811773,0.9932975311014712,7.092315433915801e-06
noise,0.399,60,0.9948270723798948,0.9935338404748688,5.263733631810282e-06
noise,0.4,60,0.9953107794364814,0.9941384742956016,3.5904831968500465e-06
noise,0.401,60,0.994492766089559,0.9931159576119488,6.56465462277706e-06
noise,0.402,60,0.9942844104909409,0.9928555131136758,7.931357367881915e-06
noise,0.403,60,0.9945938518444024,0.9932423148055032,6.1242552807718685e-06
noise,0.404,60,0.995061499099534,0.9938268738744176,3.705119873853023e-06
noise,0.405,60,0.9946448453292022,0.9933060566615026,5.57122250214806e-06
noise,0.406,60,0.9942343984461414,0.9927929980576768,1.0422707721239942e-05
noise,0.407,60,0.994709385710253,0.9933867321378164,7.108745144854025e-06
noise,0.408,60,0.9938658298742606,0.9923322873428256,1.2144193213954186e-05
noise,0.409,60,0.9947065648475576,0.993383206059447,6.180584322852923e-06
noise,0.41,60,0.9946966488744852,0.9933708110931068,8.265116529731238e-06
noise,0.411,60,0.9943775321869744,0.9929719152337182,7.55050071841782e-06
noise,0.412,60,0.9944891545641747,0.9931114432052184,7.154680993546907e-06
noise,0.413,60,0.9947361538181396,0.9934201922726746,5.928820967022385e-06
noise,0.414,60,0.9941676656256732,0.9927095820320913,8.436411644919147e-06
noise,0.415,60,0.9946238942165246,0.993279867770656,7.445278856962128e-06
noise,0.416,60,0.9940350061081132,0.9925437576351416,8.692070975156424e-06
noise,0.417,60,0.9940910821520208,0.992613852690026,7.238430704258099e-06
noise,0.418,60,0.9941253309615996,0.9926566637019996,7.132100440084828e-06
noise,0.419,60,0.9952196355488298,0.9940245444360374,4.910884380638502e-06
noise,0.42,60,0.9945156207473288,0.9931445259341608,7.578186464635769e-06
noise,0.421,60,0.9941315125756832,0.992664390719604,8.617500469974921e-06
noise,0.422,60,0.9944232038592836,0.9930290048241044,7.118670657282876e-06
noise,0.423,60,0.994284327424328,0.9928554092804102,1.1501179392198826e-05
noise,0.424,60,0.9941161694707188,0.9926452118383984,8.570755672106564e-06
noise,0.425,60,0.9937145659182642,0.9921432073978304,1.1306441002607992e-05
noise,0.426,60,0.9939633586077304,0.992454198259663,1.475293740626836e-05
noise,0.427,60,0.9942974932510864,0.992871866563858,7.883173331565822e-06
noise,0.428,60,0.9938026155844248,0.9922532694805308,9.701458319231577e-06
noise,0.429,60,0.9943007764638078,0.99287597057976,5.950580519337403e-06
noise,0.43,60,0.9935487526797694,0.9919359408497118,1.4638127763467362e-05
noise,0.431,60,0.993683504972814,0.9921043812160172,8.962395872919721e-06
noise,0.432,60,0.9939328321944167,0.9924160402430212,7.663688065655282e-06
noise,0.433,60,0.9939812421675972,0.9924765527094964,6.372430445565036e-06
noise,0.434,60,0.9941229037233836,0.9926536296542294,9.721588044085731e-06
noise,0.435,60,0.994432304564556,0.9930403807056952,8.296357715555416e-06
noise,0.436,60,0.9939722543169704,0.9924653178962132,7.750193446980326e-06
noise,0.437,60,0.9939534813955656,0.9924418517444572,7.091035681738972e-06
noise,0.438,60,0.9939803288589082,0.9924754110736352,1.0257993531744402e-05
noise,0.439,60,0.9938355544669482,0.9922944430836852,7.764800105563631e-06
noise,0.44,60,0.9939124089875188,0.9923905112343984,8.340385538933301e-06
noise,0.441,60,0.9936159793832924,0.9920199742291158,9.42681159044698e-06
noise,0.442,60,0.993728001818276,0.9921600022728452,6.785910198634218e-06
noise,0.443,60,0.9943873405595858,0.992984175699482,1.1366393556586826e-05
noise,0.444,60,0.9937158621860795,0.9921448277325998,1.1539705532186848e-05
noise,0.445,60,0.9937115842224452,0.9921394802780564,8.879850178653597e-06
noise,0.446,60,0.9928166908764536,0.9910208635955672,1.5634927050718173e-05
noise,0.447,60,0.9941571082991584,0.992696385373948,6.346446786711948e-06
noise,0.448,60,0.9938175623308712,0.9922719529135888,8.06112285436037e-06
noise,0.449,60,0.9936488846661616,0.992061105832702,8.92745671845035e-06
noise,0.45,60,0.9935966062962112,0.991995757870264,1.0603478508117592e-05
noise,0.451,60,0.9931745411710128,0.9914681764637662,1.0830424640024235e-05
noise,0.452,60,0.9941891671221512,0.9927364589026892,6.9788158556431526e-06
noise,0.453,60,0.993637530017568,0.9920469125219602,1.0819635511884066e-05
noise,0.454,60,0.9937429057982012,0.9921786322477516,7.196606457345639e-06
noise,0.455,60,0.9929321595765552,0.991165199470694,1.3723554288543296e-05
noise,0.456,60,0.993993174741744,0.9924914684271802,1.007343021075872e-05
noise,0.457,60,0.994170326250875,0.9927129078135936,9.65399494394164e-06
noise,0.458,60,0.9939465764986284,0.9924332206232857,9.06279919043496e-06
noise,0.459,60,0.9936248437768348,0.9920310547210436,7.536239663500168e-06
noise,0.46,60,0.9937647006203498,0.9922058757754372,1.0242753853409189e-05
noise,0.461,60,0.9938647065917504,0.992330883239688,6.3580044148146255e-06
noise,0.462,60,0.993029027860542,0.9912862848256776,1.0791860574299192e-05
noise,0.463,60,0.9944171529001128,0.9930214411251408,4.701407740023045e-06
noise,0.464,60,0.9933906091805622,0.9917382614757028,1.1122613638573151e-05
