sigma_mhz,adam_fidelity_raw,adam_fidelity_ewma,adam_variance_raw,adam_variance_ewma,nominal_fidelity_raw,nominal_fidelity_ewma,nominal_variance_raw,nominal_variance_ewma,noise_fidelity_raw,noise_fidelity_ewma,noise_variance_raw,noise_variance_ewma
0.87,0.9584670785050172,0.966073780326853,0.0001719894665214,7.457191710253209e-05,0.9697839865769587,0.979337964985265,0.0002041333157783,0.00010188479859086427,0.9790338923111636,0.9866815395301115,0.000116865880004,4.8888382300142407e-05
0.88,0.9603935401365846,0.9658411609170177,0.000170107417594,7.731083511015706e-05,0.9705848716350092,0.9789795048953451,0.0001968205974991,0.00010460652368635641,0.9795070606436526,0.9863877274748918,7.84230846020283e-05,4.9735116001942634e-05
0.89,0.9597751555967524,0.9655931741826577,0.0002038562483946,8.092440589782299e-05,0.967437394176203,0.9785076473558703,0.0002069483313255,0.0001075289477935856,0.9782505365110816,0.9860550677907274,0.0001288773976726,5.199506545164328e-05
0.9,0.9581498743819468,0.9652893877527796,0.0001917421598539,8.407668417554091e-05,0.966532842990742,0.9780189147824191,0.0002999747053597,0.00011300318418223392,0.9778361176241268,0.9857196244261838,0.0001143576824136,5.376900794526878e-05
0.91,0.9571515157369596,0.9649577832754642,0.0002777006913909,8.956383645483527e-05,0.9662969932880036,0.9775412663698202,0.0003405970887604,0.00011945301667057074,0.9755345811818872,0.9853046011946933,0.0001707247549738,5.7083441951225415e-05
0.92,0.9581853696594136,0.9646822412116643,0.0002117754834813,9.301463053674754e-05,0.966033964986643,0.9770730809116294,0.00033882174438,0.00012564715876549231,0.97641866915589,0.9849430686316266,7.650730514946425e-05,5.7631898287452036e-05
0.93,0.9593938078739784,0.9644673921755097,0.0002849742531982,9.841569730889761e-05,0.9642896390847916,0.9765537380401469,0.0002986667307597,0.00013051531931026293,0.9769073307983162,0.9846166070090556,0.000121484756714,5.9428492525203084e-05
0.94,0.9579767831232304,0.9642040747060306,0.0001990288688971,0.00010123687781983264,0.9621202253545108,0.9759681849733295,0.0003062058558475,0.0001354416595678112,0.9771100643729708,0.9843120741377105,0.0001817482666953,6.285832340662136e-05
0.95,0.9590222840269668,0.963994138786792,0.0001707903073377,0.00010318063841020678,0.964640805038374,0.9755092656409027,0.0003008519328361,0.00014006426369604215,0.9742496063689384,0.9839044016646825,0.0001622876369886,6.563700423671549e-05
0.96,0.9581475977420904,0.9637575782306803,0.000178248531984,0.00010527170155769254,0.9663242743796302,0.9751376259612983,0.0002053625377034,0.00014188318797739275,0.976622380179584,0.9836097592361148,0.0001206759737329,6.717014917138626e-05
