method,sigma_mhz,num_samples,average_fidelity,average_gate_fidelity,fidelity_variance
adam_noise,0.29,60,0.9842012422187699,0.980251552773462,1.5434915672775466e-05
adam_noise,0.291,60,0.9842744522171494,0.980343065271437,9.91607225971325e-06
adam_noise,0.292,60,0.9850167889831684,0.9812709862289605,1.2147344451371377e-05
adam_noise,0.293,60,0.9838891171251994,0.9798613964064994,1.4081820778237232e-05
adam_noise,0.294,60,0.9835487245442617,0.9794359056803271,1.4655499663622555e-05
adam_noise,0.295,60,0.9836032878269892,0.9795041097837363,1.6663321493559625e-05
adam_noise,0.296,60,0.9839513463676195,0.9799391829595244,1.193629261018336e-05
adam_noise,0.297,60,0.9842018398358845,0.9802522997948557,1.1568632908137698e-05
adam_noise,0.298,60,0.9844306902401416,0.980538362800177,1.3439972301343443e-05
adam_noise,0.299,60,0.9838292568244116,0.9797865710305144,1.4425981125640468e-05
adam_noise,0.3,60,0.9841295898919301,0.9801619873649126,1.4610279469969277e-05
adam_noise,0.301,60,0.9841574760266378,0.9801968450332968,1.2599485185910997e-05
adam_noise,0.302,60,0.9846096486645781,0.9807620608307227,1.525979563572093e-05
adam_noise,0.303,60,0.9843130145284102,0.9803912681605127,1.3439045870882952e-05
adam_noise,0.304,60,0.9837875506894203,0.9797344383617753,1.1867810578612202e-05
adam_noise,0.305,60,0.9841425959062935,0.9801782448828669,1.678511666377792e-05
adam_noise,0.306,60,0.9839244174354363,0.9799055217942954,1.3220602909547406e-05
adam_noise,0.307,60,0.9842874958012285,0.9803593697515359,1.7120470162215498e-05
adam_noise,0.308,60,0.9835114354487005,0.9793892943108756,1.681749841510584e-05
adam_noise,0.309,60,0.9837483514378965,0.9796854392973705,1.8933672352527806e-05
adam_noise,0.31,60,0.9837974424906779,0.9797468031133472,1.5661688483985424e-05
adam_noise,0.311,60,0.9831871362046226,0.9789839202557782,1.5187872705378616e-05
adam_noise,0.312,60,0.9839516057276723,0.9799395071595902,1.1663572079082072e-05
adam_noise,0.313,60,0.9836723743809026,0.9795904679761283,1.710800300696371e-05
adam_noise,0.314,60,0.9837221280783424,0.979652660097928,1.5063836439103858e-05
adam_noise,0.315,60,0.9843294478863274,0.9804118098579091,1.2283235838888223e-05
adam_noise,0.316,60,0.9837285046674673,0.9796606308343342,9.212367149513365e-06
adam_noise,0.317,60,0.9834920018514648,0.9793650023143309,1.4756970127102929e-05
adam_noise,0.318,60,0.982588918266483,0.9782361478331034,1.9586290527580145e-05
adam_noise,0.319,60,0.9838522571134656,0.9798153213918319,1.6722664552435108e-05
adam_noise,0.32,60,0.9835664171172933,0.9794580213966164,1.602009053503566e-05
adam_noise,0.321,60,0.984309231683163,0.9803865396039539,1.107277505136214e-05
adam_noise,0.322,60,0.984110187062821,0.9801377338285263,2.1108888319271964e-05
adam_noise,0.323,60,0.9839276467818898,0.9799095584773625,1.2130264644414655e-05
adam_noise,0.324,60,0.9842147676542066,0.9802684595677582,1.532338807192842e-05
adam_noise,0.325,60,0.9831368087920105,0.9789210109900127,1.5946351575130634e-05
adam_noise,0.326,60,0.984243486609651,0.9803043582620635,1.4030627262804857e-05
adam_noise,0.327,60,0.9835519839434226,0.9794399799292781,2.30864579162332e-05
adam_noise,0.328,60,0.983635703010243,0.9795446287628037,2.399566462332559e-05
adam_noise,0.329,60,0.9840782594436069,0.980097824304509,1.8299300351756082e-05
adam_noise,0.33,60,0.9837438471787237,0.9796798089734047,1.4575147051830086e-05
adam_noise,0.331,60,0.983683630688355,0.9796045383604437,1.780368733653226e-05
adam_noise,0.332,60,0.983552159221858,0.9794401990273224,1.7065077112959908e-05
adam_noise,0.333,60,0.9826215341004464,0.9782769176255578,1.0893662262193302e-05
adam_noise,0.334,60,0.983255067939667,0.9790688349245837,1.8618568007127007e-05
adam_noise,0.335,60,0.9838938654827096,0.9798673318533871,1.3589972717515001e-05
adam_noise,0.336,60,0.9835070065063152,0.9793837581328938,1.8594756395569092e-05
adam_noise,0.337,60,0.9834966357902245,0.9793707947377804,1.695745201123905e-05
adam_noise,0.338,60,0.9837263486942235,0.9796579358677793,2.5018664562010135e-05
adam_noise,0.339,60,0.9840838509582368,0.980104813697796,1.5085576257303259e-05
adam_noise,0.34,60,0.9836040466142126,0.9795050582677659,1.9666822022905502e-05
adam_noise,0.341,60,0.9835064451678142,0.9793830564597676,2.0306156089216956e-05
adam_noise,0.342,60,0.9826290939726718,0.9782863674658397,2.205215856770845e-05
adam_noise,0.343,60,0.9842530248127019,0.9803162810158774,1.666991241084969e-05
adam_noise,0.344,60,0.9833382249106833,0.9791727811383542,1.8852621850487148e-05
adam_noise,0.345,60,0.9831084413685075,0.9788855517106344,2.3014996860219544e-05
adam_noise,0.346,60,0.983483297878149,0.9793541223476862,2.0698698450194498e-05
adam_noise,0.347,60,0.9832892542290428,0.9791115677863036,2.7753867959810334e-05
adam_noise,0.348,60,0.9836973460781814,0.9796216825977263,1.5995268598889965e-05
adam_noise,0.349,60,0.9834795115853897,0.9793493894817372,2.2999385171259733e-05
adam_noise,0.35,60,0.9832047331150341,0.9790059163937925,1.922691779564662e-05
adam_noise,0.351,60,0.9835424821009173,0.9794281026261468,1.9841912718507976e-05
adam_noise,0.352,60,0.9838301795046931,0.9797877243808664,2.169535254020751e-05
adam_noise,0.353,60,0.984305308907722,0.9803816361346525,1.4592315175922977e-05
adam_noise,0.354,60,0.9828926522584877,0.9786158153231097,2.2225521384885405e-05
